Section	section_id	req_id	Test Availability	Annotation? 	New Req for R?	New CTS for R?	class_def	method	module	Comment(internal) e.g. why a test is not possible 	Comment (external) 	New vs Updated(Q)	CTS Bug Id 	CDD Bug Id	CDD CL	Area	Shortened	Test Level		external version			
	7.4.1.1	C-1-4	Test Available				com.android.cts.numberblocking.hostside.CallBlockingTest	testIncomingCallFromBlockedNumberIsRejected()	CtsHostSideNumberBlockingTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.1.1	C-1-5	Test Missing							No Traction			132189060			Connectivity (Wifi / Telephony / Modem)	Connectivity	0					
	7.4.1.1	C-1-6	Manually Testable Missing Test				android.telecom.cts.TelecomAvailabilityTest	testTelecomCanManageBlockedNumbers()	CtsTelecomTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.1.1	C-1-7	Test Missing				android.cts.numberblocking.hostside. NumberBlockingAppTest	testSecondaryUserCannotBlockNumbers	CtsTelecomTestCases	This does not verify the " hide blockingUI for secondary users" part of the requirement			132189060			Connectivity (Wifi / Telephony / Modem)	Connectivity	1					
7.4.1.2 Telecom API	7.4.1.2	C-1-1	Not testable				android.telecom.cts.*	android.telecom.cts.*.*	CtsTelecomTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.1.2	C-1-2	Test Available				com.android.cts.verifier.telecom. SelfManagedIncomingCallTestActivity	com.android.cts.verifier.telecom.SelfManagedIncomingCallTestActivity.*	CtsVerifierTelecomTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.1.2	C-1-3	Test Available							Test CL is pending merge.(go/ag/8521786)		New in Q	138585132	124533490	8521786	Connectivity (Wifi / Telephony / Modem)	Connectivity	0					
7.4.2.IEEE 802.1(Wi-Fi)	7.4.2	C-1-1	Not testable				android.net.wifi.cts.*	android.net.wifi.cts.*	CtsNetTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.2	C-1-2	Test Available													Identity & Auth	Security	-1					
	7.4.2	C-1-3	Not testable				android.net.wifi.cts.MulticastLockTest	testMulticastLock()	CtsNetTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.2	C-1-4	Not testable													Identity & Auth	Security	-1					
	7.4.2	C-1-5	Not testable				com.android.cts.verifier.net. MultiNetworkConnectivityTestActivity	com.android.cts.verifier.net. MultiNetworkConnectivityTestActivity.*	CtsVerifierNetTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.2	C-2-1	Test Available				android.location.cts.ScanningSettingsTest	testWifiScanningSettings	CtsLocationTestCases				121037698			Setup Wizard & Settings	SUW/Settings	2					
	7.4.2	C-3-1	Test Available							FO commentend on the CL (Not Testable)		New in Q		124108091	7208478	Connectivity (Wifi / Telephony / Modem)	Connectivity	-1					
	7.4.2	C-3-2	Test Available							FO commentend on the CL (Not Testable)		New in Q		124108091	7208478	Connectivity (Wifi / Telephony / Modem)	Connectivity	-1					
7.4.2.1 Wi-Fi Direct	7.4.2.1	C-1-1	Not testable				android.net.wifi.cts.ConcurrencyTest	public void .*	CtsNetTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.2.1	C-1-2	Test Available													Identity & Auth	Security	-1					
	7.4.2.1	C-1-3	Test Available				android.net.wifi.cts.ConcurrencyTest	testConcurrency	CtsNetTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.2.1	C-1-4					android.net.wifi.cts.ConcurrencyTest	testConcurrency()	CtsnetTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
7.4.2.2 Wi-Fi Tunneled Direct Link Setup	7.4.2.2	C-1-1	Manually Testable Missing Test							This cannot be tested standalone						Connectivity (Wifi / Telephony / Modem)	Connectivity	-1					
7.4.2.3 Wi-Fi Aware	7.4.2.3	C-1-1	Test Missing				android.net.wifi.aware.cts.SingleDeviceTest	public void .*	CtsNetTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.2.3	C-1-2	Test Missing													Connectivity (Wifi / Telephony / Modem)	Connectivity	-1					
	7.4.2.3	C-1-3	Test Missing				android.net.wifi.aware.cts.SingleDeviceTests	testAvailabilityStatusChange()	CtsnetTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.2.3	C-1-4	Test Missing				android.net.wifi.aware.cts.SingleDeviceTest	testAttachDiscoveryAddressChanges()	CtsNetTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	1					
	7.4.2.3	C-2-1	Test Missing				com.android.cts.verifier.wifiaware.testcase.DiscoveryWithRangingTestCase	com.android.cts.verifier.wifiaware.testcase.DiscoveryWithRangingTestCase	CtsVerifierWIfiTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
7.4.2.4 Wi-Fi Passpoint	7.4.2.4	C-1-1	Test Missing				android.net.wifi.cts.WifiManagerTest	testAddPasspointConfigWithUserCredential() testAddPasspointConfigWithCertCredential() testAddPasspointConfigWithSimCredential()	CtsNetTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.2.4	C-1-2	Test Available				android.net.wifi.cts.WifiManagerTest	testAddPasspointConfigWithUserCredential() testAddPasspointConfigWithCertCredential() testAddPasspointConfigWithSimCredential()	CtsNetTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.2.4	C-2-1	Test Missing				android.net.wifi.cts.WifiManagerTest	testAddPasspointConfigWithUserCredential() testAddPasspointConfigWithCertCredential() testAddPasspointConfigWithSimCredential()	CtsNetTestCases							Connectivity (NFC / BT / USB)	Connectivity	2					
7.4.2.5 Wi-Fi Location(Wi-Fi Round Trip Time-RTT	7.4.2.5	C-1-1	Test Available				android.net.wifi.cts.rtt.cts.WifiRttTest	public void .*	CtsNetTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.2.5	C-1-2	Test Missing							WifiRtttests are gated by the flag. Cannot just test the feature flag standalone						Connectivity (Wifi / Telephony / Modem)	Connectivity	-1					
	7.4.2.5	C-1-3	Not testable							See bug for details						Connectivity (Wifi / Telephony / Modem)	Connectivity	-1					
Wifi Keep Alive Offload	7.4.2.6	C-1-1					android.net.cts.ConnectivityManagerTest	android.net.cts.ConnectivityManagerTest.*	CtsContentTestCases			New in Q	138757364	124124130	6361501	Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.2.6	C-1-2	Test Available				android.net.cts.ConnectivityManagerTest	testSocketKeepAliveLimit	CtsNetTestCases			New in Q	138757364	124124130	6361501	Connectivity (Wifi / Telephony / Modem)	Connectivity	-1					
	7.4.2.6	C-2-1	Test Available				android.net.cts.ConnectivityManagerTest	testKeepAliveSupported	CtsNetTestCases			New in Q		124124130	6361501	Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
Wifi Easy Connect	7.4.2.7	C-1-1	Test Available				android.content.cts.AvailableIntentsTest	testEasyConnectIntent	CtsContentTestCases			New in Q		124063637	7270798	Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.3	A-0-1	Test Available				android.bluetooth.cts.BasicAdapterTest android.bluetooth.cts.BluetoothLeScanTest android.bluetooth.cts.ScanRecordTest android.car.cts.CarBluetoothTest	public void.* testRequiredBluetoothProfilesExist	CtsBluetoothTestCases CtsCarTestCases							Connectivity (NFC / BT / USB)	Connectivity	2					
	7.4.3	A-0-2	Test Available				android.car.cts.CarBluetoothTest	testRequiredBluetoothProfilesExist()	CtsCarTestCases				77152494			Connectivity (NFC / BT / USB)	Connectivity	2					
7.4.3 Bluetooth	7.4.3	C-1-1	Test Available													Connectivity (NFC / BT / USB)	Connectivity	-1					
	7.4.3	C-2-1	Test Available													Connectivity (NFC / BT / USB)	Connectivity	-1					
	7.4.3	C-3-1	Test Available													Connectivity (NFC / BT / USB)	Connectivity	-1					
	7.4.3	C-3-3	Test Available													Connectivity (NFC / BT / USB)	Connectivity	-1					
	7.4.3	C-3-4	Not testable													Connectivity (Wifi / Telephony / Modem)	Connectivity	-1					
	7.4.3	C-3-5	Test Available																				
	7.4.3	C-4-1	Test Available				android.location.cts.ScanningSettingsTest	testBleScanningSettings	CtsLocationTestCases				121037698			Setup Wizard & Settings	SUW/Settings	2					
	7.4.3	C-5-1	Test Available				android.bluetooth.cts.HearingAidProfileTest	setup()?		The test is gated by this feature and verifies correct functionality for the feature if it is supported rather than enforcing that the feature return true		New in Q		124455749	6394384	Connectivity (NFC / BT / USB)	Connectivity	1					
	7.4.3	T-0-1	Not testable				android.bluetooth.cts.BasicAdapterTest android.bluetooth.cts.BluetoothLeScanTest android.bluetooth.cts.ScanRecordTest	android.bluetooth.cts.BasicAdapterTest.* android.bluetooth.cts.BluetoothLeScanTest.* android.bluetooth.cts.ScanRecordTest.*	CtsBluetoothTestCases							Connectivity (NFC / BT / USB)	Connectivity	2					
	7.4.3	W-0-1	Not testable				android.bluetooth.cts.BasicAdapterTest android.bluetooth.cts.BluetoothLeScanTest android.bluetooth.cts.ScanRecordTest	public void. *	CtsBluetoothTestCases							Connectivity (NFC / BT / USB)	Connectivity	2					
7.4.4 Near Field Communications	7.4.4	C-0-1	Not testable				android.ndef.cts.NdefTest	public void .*	CtsNdefTestCases							Connectivity (NFC / BT / USB)	Connectivity	2					
	7.4.4	C-1-1	Not testable				android.app.cts.SystemFeaturesTest	testNfcFeatures()	CtsAppTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.4	C-1-13	Not testable										132281756			Connectivity (NFC / BT / USB)	Connectivity	0					
	7.4.4	C-1-2	Not testable							Punted to R			109758078			Connectivity (NFC / BT / USB)	Connectivity	0					
	7.4.4	C-2-1	Not testable				android.app.cts.SystemFeaturesTest	testNfcFeatures()	CtsAppTestCases							Connectivity (NFC / BT / USB)	Connectivity	2					
	7.4.4	C-2-2	Not testable				com.android.cts.verifier.nfc.hce.*	com.android.cts.verifier.nfc.hce.*	CtsVerifierNFCTestCases							Connectivity (NFC / BT / USB)	Connectivity	2					
	7.4.4	C-3-1	Not testable							This feature cannot be tested solely on presence of nfcadapter						Connectivity (NFC / BT / USB)	Connectivity	-1					
	7.4.4	C-3-2	Not testable				com.android.cts.verifer.nfc.hcef.*	com.android.cts.verifer.nfc.hcef.*	CtsVerifierNfcTestCases							Connectivity (NFC / BT / USB)	Connectivity	2					
	7.4.4	C-4-1	Not testable				com.android.cts.verifer.nfc.tech.MifareUltralightTagTester com.android.cts.verifier.nfc.TagVerifierActivity	com.android.cts.verifer.nfc.tech.MifareUltralightTagTester.* com.android.cts.verifier.nfc.TagVerifierActivity.*	CtsVerifierNfcTestCases							Connectivity (NFC / BT / USB)	Connectivity	2					
	7.4.4	C-4-2	Not testable													Connectivity (NFC / BT / USB)	Connectivity	-1					
7.4.5.1 Minimum Network Capability	7.4.5.1	C-0-1	Not testable				com.android.cts.verifier.net.ConnectivityBackgroundTest	com.android.cts.verifier.net.ConnectivityBackgroundTest.*	CtsVerifierNetTestCases							Connectivity (NFC / BT / USB)	Connectivity	2					
7.4.5.2 IPv6	7.4.5.2	C-0-2	Not testable				com.android.cts.verifier.net.ConnectivityBackgroundTest	com.android.cts.verifier.net.ConnectivityBackgroundTest.*	CtsVerifierNetTestCases							Connectivity (NFC / BT / USB)	Connectivity	2					
	7.4.5.2	C-0-3	Not testable				com.android.cts.verifier.net.ConnectivityBackgroundTest	com.android.cts.verifier.net.ConnectivityBackgroundTest.*	CtsVerifierNetTestCases							Connectivity (NFC / BT / USB)	Connectivity	1	Default not testable by CTS				
	7.4.5.2	C-0-4	Not testable				com.android.cts.verifier.net.ConnectivityBackgroundTest	com.android.cts.verifier.net.ConnectivityBackgroundTest.*	CtsVerifierNetTestCases							Connectivity (NFC / BT / USB)	Connectivity	2					
	7.4.5.2	C-0-5	Not testable													Connectivity (Wifi / Telephony / Modem)	Connectivity	-1					
	7.4.5.2	C-0-6	Not testable				android.net.cts.ConnectivityManagerTest com.android.cts.net.hostside.VpnTest com.android.cts.verifier.net.ConnectivityBackgroundTestActivity	public void.*	CtsNetTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.5.2	C-1-1	Not testable							No Traction			74071373			Connectivity (Wifi / Telephony / Modem)	Connectivity	0					
	7.4.5.2	C-2-1								No Traction			74071373			Connectivity (Wifi / Telephony / Modem)	Connectivity	0					
	7.4.5.2	C-3-1								No Traction			74071373			Connectivity (Wifi / Telephony / Modem)	Connectivity	0					
	7.4.5.2	C-4-1	Test Available		Yes		android.net.ipsec.ike.cts.IkeSessionPskTest	testIkeSessionSetupAndChildSessionSetupWithTunnelModeV6	CtsIkeTestCases														
7.4.5.3. Captive Portals	7.4.5.3	C-1-1	Test Available		Yes		android.net.wifi.cts.WifiManagerTest	testNetworkSettingsPermission	CtsWifiTestCases														
	7.4.5.3	C-1-2	Test Available		Yes		android.net.cts.NetworkInfo_DetailedStateTest	testValues	CtsWifiTestCases														
	7.4.5.3	C-1-3	Test Available		Yes		android.net.wifi.cts.WifiManagerTest	testVerboseLoggingEnabled	CtsWifiTestCases														
	7.4.5.3	C-1-4	Test Available		Yes		com.android.cts.net.hostside.VpnTest	finish															
	7.4.5.3	C-1-5	Test Available		Yes		android.net.cts.ConnectivityManagerTest	testRestrictedNetworks	CtsWifiTestCases														
7.4.6 Sync Settings	7.4.6	C-0-1	Test Available													Setup Wizard & Settings	SUW/Settings	-1					
7.4.7 Data Saver	7.4.7	C-1-1	Test Missing				com.android.cts.net.hostside.DataSaverModeTest	com.android.cts.net.hostside.DataSaverModeTest.*	CtsHostSideNetworkTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.7	C-2-1					com.android.cts.net.DataSaverModeTest.	public void.*	CtsHostSideNetworkTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.7	C-2-2					com.android.cts.net.DataSaverModeTest.	testBroadcastNotSentOnUnsupportedDevices()	CtsHostSideNetworkTestCases				114131539			Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.7	H-1-1					com.android.cts.net.hostside.DataSaverModeTest	public void.*	CtsHostSideNetworkTests							Connectivity (Wifi / Telephony / Modem)	Connectivity	1					
7.4.8 Secure Elements	7.4.8	C-1-1	Test Available				android.omapit.cts.OmapiTest	testGetReaders	CtsOmapiTestCases							Connectivity (NFC / BT / USB)	Connectivity	2					
	7.4.8	C-1-2	Test Available		Yes		android.omapi.cts.OmapiTest	testOpenBasicChannelNonNullAid	CtsOmapiTestCases														
	7.5	A-1-1	Test Available									New in Q	139080935	118935945	7102690	Camera	Camera	-1					
7.5 Cameras	7.5	C-1-1	Test Available				android.app.cts.SystemFeaturesTest	testCameraFeatures()	CtsAppTestCases							Connectivity (NFC / BT / USB)	Connectivity	2					
	7.5	C-1-2	Test Available				android.hardware.camera2.cts.StillCaptureTest	testAllocateBitmap()	CtsCameraTestCases							Camera	Camera	2					
	7.5	C-1-3	Test Available				android.providerui.cts.MediaStoreUiTest	testImageCaptureWithInadequeteLocationPermissions		 Q-Privacy-Unenforceable		New in Q		124462769	6924719	Camera	Camera	2					
7.5.1 Rear-Facing Camera	7.5.1	C-1-1	Test Available				android.app.cts.SystemFeaturesTest	testCameraFeatures()	CtsAppTestCases							Camera	Camera	2					
	7.5.1	C-1-2	Not testable				android.hardware.camera2.cts.ExtendedCameraCharcteristicsTest	testAvailableStreamConfigs()	CtsCamera2TestCases							Camera	Camera	2					
	7.5.1	C-2-1	Test Available													Camera	Camera	-1					
7.5.2 Front Facing Camera	7.5.2.	C-1-1	Test Available				android.app.cts.SystemFeaturesTest	testCameraFeaures()	CtsAppTestCases							Camera	Camera	2					
	7.5.2.	C-1-2	Not testable				android.hardware.camera2.cts.ExtendedCameraCharacteristicsTest	testAvailableStreamConfigs	CtsCamera2TestCases							Camera	Camera	2					
	7.5.2.	C-1-3	Test Available				android.hardware.cts.CameraTest	testMultipleCameras	CtsCameraTestCases							Camera	Camera	2					
	7.5.2.	C-1-4	Test Available							Camera 1 API. No ITS to test for camera1 APIS						Camera	Camera	-1					
	7.5.2.	C-1-5	Not testable							Camera 1 API. No ITS to test for camera1 APIS						Camera	Camera	-1					
	7.5.2.	C-1-6	Test Available							Camera 1 API. No ITS to test for camera1 APIS						Camera	Camera	-1					
	7.5.2.	C-2-1	Test Available							Camera 1 API. No ITS to test for camera1 APIS						Camera	Camera	-1					
