Section,section_id,req_id,Test Availability,Annotation? ,New Req for R?,New CTS for R?,class_def,method,module,Comment(internal) e.g. why a test is not possible ,Comment (external) ,New vs Updated(Q),CTS Bug Id ,CDD Bug Id,CDD CL,Area,Shortened,Test Level,,external version,,,
,7.3,C-1-5,Test Available,,,,anroid.hardware.cts.*,android.hardware.cts.SensorTests.*,CtsSensorTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3,C-1-6,,,Yes,,android.hardware.cts.SensorParameterRangeTest,testMaganetometerRange,CtsSensorTestCases,,,,,,,,,,,,,,
,7.3,C-1-7,,,Yes,,android.hardware.cts.helpers.sensorverification,"testSingleEventVerify()
testMultipleEventVerify()",CtsSensorTestCases,,,,,,,,,,,,,,
,7.3,C-2-1,Test Available,,,,android.hardware.cts.SensorTests,testSensorOperations(),CtsSensorTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3,C-3-1,,,,,android.hardware.cts.SensorTests,android.hardware.cts.SensorTests.*,CtsSensorTestCases,,,,,,,,,,,,,,
,7.3,C-4-1,,,,,,,,,,,,,,,,,,,,,
,7.3.1,A-1-1,Test Available,,,,com.android.cts.verifier.sensors.MagneticFieldMeasurementTestActivity,testStandardDeviation,CtsSensorTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.1,A-1-2,Test Available,,,,android.hardware.cts.SingleSensorTests,testGameRotationVector,CtsSensorTestCases,,,,120840410,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.1,C-1-2,Test Available,,,,,,,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.1,C-1-3,Test Available,,,,com.android.cts.verifier.location.GpsTestActivity,com.android.cts.verifier.location.GpsTestActivity.*,CtsVerifierLocationTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.1,C-1-4,Test Available,,,,android.location.cts.GnssTtffTests,testTtffWithNetwork(),CtsLocationTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.1,C-1-5,Test Available,,,,,,,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.1,C-1-6,Test Available,,,,android.location.cts.GnssStatusTest,testGnssStatusValues,CtsLocationTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.1,C-2-1,Not testable,,,,android.location.cts.GnssTtffTests,testTtffWithNetwork(),CtsLocationTestCases,,,,,,,Location & Sensors,Location & Sensors,-1,,,,,
,7.3.1,C-3-1,Test Available,,,,android.location.cts.GnssMeasurementWhenNoLocationTest,testGnssMeasurementWhenNoLocation,CtsSensorTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.1,C-4-1,Test Available,,,,android.location.cts.GnssPseudorangeVerificationTest,testPseudoRangeValue,CtsSensorTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.1,H-1-1,Test Available,,,,android.location.cts.GnssMeasurementWhenNoLocationTest,testGnssMeasurementWhenNoLocation,CtsSensorTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,0.3,"Manually testable, but need manual testers for eye-balling"
,7.3.10,C-1-1,Not testable,,,,android.location.cts.GnssPseudorangeVerificationTest,testPseudoRangeValue,CtsSensorTestCases,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-1-2,Not testable,,,,android.hardware.cts.SingleSensorTests,testGyroscope_100hz(),CtsSensorTestCases,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-1-3,Not testable,,,,,,,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-1-4,Not testable,,,,android.hardware.cts.SingleSensorTest,testGyroscope_Rate50hz(),CtsSensorTestCases,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-1-5,Not testable,,,,android.hardware.cts.SingleSensorTest,testGyroscope_Rate.*hz(),CtsSensorTestCases,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-1-6,Not testable,,,,android.hardware.cts.SensorParameterRangeTest,testGyroscope_Range,CtsSensorTestCases,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-1-7,Not testable,,,,android.hardware.cts.SensorTests,testSesnorOperations(),CtsSensorTestCases,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-1-8,Not testable,,,,,,,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-2-1,Not testable,,,,,,,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-2-2,Not testable,,,,android.hardware.cts.SingleSensorTests,testGyroscope_Rate.*hz(),CtsSensorTestCases,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-2-3,Not testable,,,,android.hardware.cts.SingleSensorTest,"testRotationVector_fastest()
testRotationVector_*",CtsSensorTestCases,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-2-4,Not testable,,,,android.hardware.cts.SingleSensorTest,"testGravity1_hz
testLinearAcceleration",CtsSensorTestCases,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-2-5,Not testable,,,,android.hardware.cts.SingleSensorTests,testGyroscope_100hz,CtsSensorTestCases,,,New in Q,,120995257,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-2-6,Not testable,,,,android.hardware.sensor.cts.SingleSensorTests,testGyroscope_100hz,CtsSensorTestCases,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-2-7,Not testable,,,,android.app.cts.SystemFeaturesTest,testSensorFeatures(),CtsAppTestCases,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-2-8,Not testable,,,,android.hardware.cts.SingleSenosrTests,testPressure_5hz(),CtsSensorTestCases,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-3-1,Not testable,,,,,,,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-3-2,Not testable,,,,android.hardware.cts.SensorTest,testSensorOperations,CtsSensorTestCases,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-3-3,Not testable,,,,,,,,,New in Q,,126002559,9273639,Identity & Auth,Security,-1,,,,,
,7.3.10,C-3-4,,,Yes,,,,,,,,,,,,,,,,,,
,7.3.10,C-4-2,,,Yes,,andoid.hardware.cts.SensorDirectReportTest,"testAccelerometerAshmemNormal()
testGyroscopeAshmemNormal()
testMagneticFieldAshmemNormal()",CtsSensorTestCases,,,,,,,,,,,,,,
,7.3.10,C-4-3,,,Yes,,,,,,,,,,,,,,,,,,
,7.3.10,C-5-1,,,Yes,,android.hardware.cts.SensorParameterRangeTest,testAccelerometerFifoLength(),CtsSensorTestCases,,,,,,,,,,,,,,
,7.3.10,C-5-2,,,Yes,,android.hardware.cts.SensorParameterRangeTest,testStepDetectorFifoLength(),CtsSensorTestCases,,,,,,,,,,,,,,
,7.3.10,C-6-1,,,Yes,,,,,,,,,,,,,,,,,,
,7.3.10,C-6-2,,,Yes,,,,,,,,,,,,,,,,,,
,7.3.12,C-1-2,Test Missing,,,,,,,,,,117834744,,,Location & Sensors,Location & Sensors,0,,,,,
,7.3.13,C-1-2,,,Yes,,,,,,,,,,,,,,,,,,
,7.3.13,C-1-3,,,Yes,,,,,,,,,,,,,,,,,,
,7.3.2,C-1-2,Test Available,,,,,,,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.2,C-1-3,Test Available,,,,android.hardware.cts.SensorParameterRangeTest,testProximityFifoLength(),CtsSensorTestCases,,,,,,,Location & Sensors,Location & Sensors,1,,,,,
,7.3.2,C-1-4,Test Available,,,,android.hardware.cts.SensorParameterRangeTest,testAccelerometerRange,CtsSensorTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.2,C-1-5,Test Available,,,,android.hardware.cts.SensorParameterRangeTest,testGyroscopeRange(),CtsSensorTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.2,C-1-6,Test Available,,,,android.hardware.cts.SensorParameterRangeTest,testGyroscopeRange(),CtsSensorTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.2,C-1-7,Test Available,,,,android.hardware.cts.SensorParameterRangeTest,testMagnetometerRange(),CtsSensorTestCases,Reboot not feasible with CTS,,,,,,Location & Sensors,Location & Sensors,1,,,,,
,7.3.2,C-1-8,Not testable,,,,android.hardware.cts.SensorParameterRangeTest,testPressureFifoLength(),CtsSensorTestCases,,,,,,,Location & Sensors,Location & Sensors,-1,,,,,
,7.3.2,C-1-9,Test Available,,,,android.hardware.cts.SensorParameterRangeTest,testPressureRange(),CtsSensorTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.2,C-2-1,Test Available,,,,android.hardware.cts.SensorParameterRangeTest,testGameRotationVectorFifoLength(),CtsSensorTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.2,C-3-1,Not testable,,,,,,,,,,,,,Location & Sensors,Location & Sensors,-1,,,,,
,7.3.3,C-1-2,Test Available,,,,android.hardware.cts.SensorDirectReportTest,"testAccelerometerAshmemNormal()
testGyroscopeAshmemNormal()
testMagneticFieldAshmemNormal()",CtsSensorTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.3,C-1-3,Not testable,,,,android.app.cts.SystemFeaturesTest,testTelephonyFeatures(),CtsAppTestCases,,,,,,,Location & Sensors,Location & Sensors,-1,,,,,
,7.3.3,C-1-4,Test Available,,,,android.telephony.cts.*,public void .*,CtsTelephonyTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.3,C-1-6,Test Available,,,,android.telephony.cts.*,public void .*,CtsTelephonyTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.3,H-2-1,Test Available,,,,android.telephony.cts.euicc.cts.EuiccManagerTest,android.telephony.cts.euicc.cts.EuiccManagerTest.*,CtsTelephonyTestCases,,,New in Q,,124404671,7392354,Location & Sensors,Location & Sensors,2,,,,,
,7.3.3,H-2-2,Test Available,,,,com.android.cts.numberblocking.hostside.CallBlockingTest,testIncomingCallFromBlockedNumberIsRejected(),CtsHostSideNumberBlockingTestCases,,,New in Q,,124404671,7392354,Location & Sensors,Location & Sensors,2,,,,,
,7.3.3,W-1-1,Test Available,,,,android.provider.cts.BlockedNumberContractTest,public void .*,CtsProviderTestCases,,,New in Q,,124404696,7392354,Location & Sensors,Location & Sensors,1,,,,,
,7.3.3,W-1-2,Test Available,,,,com.android.cts.numberblocking.hostside.CallBlockingTest,testIncomingCallFromBlockedNumberIsRejected(),CtsProviderTestCases,,,New in Q,,124404696,7392354,Location & Sensors,Location & Sensors,2,,,,,
,7.3.4,A-1-1,Test Available,,,,com.android.cts.numberblocking.hostside.CallBlockingTest,testIncomingCallFromBlockedNumberIsRejected(),CtsHostSideNumberBlockingTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.4,A-1-2,Test Missing,,,,,,,,,New in Q,139029689,122917895,6978853,Location & Sensors,Location & Sensors,-1,,,,,
,7.3.4,A-3-1,,,Yes,,android.telecom.cts.TelecomAvailabilityTest,testTelecomCanManageBlockedNumbers(),CtsTelecomTestCases,,,,,,,,,,,,,,
,7.3.4,A-3-2,,,Yes,,"android.cts.numberblocking.hostside.
NumberBlockingAppTest",testSecondaryUserCannotBlockNumbers,CtsTelecomTestCases,,,,,,,,,,,,,,
,7.3.4,C-1-2,Test Available,,,,android.telecom.cts.*,android.telecom.cts.*.*,CtsTelecomTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.4,C-1-3,Test Available,,,,"com.android.cts.verifier.telecom.
SelfManagedIncomingCallTestActivity",com.android.cts.verifier.telecom.SelfManagedIncomingCallTestActivity.*,CtsVerifierTelecomTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.4,C-1-4,Test Available,,,,,,,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.4,C-1-5,Not testable,,,,android.net.wifi.cts.*,android.net.wifi.cts.*,CtsNetTestCases,,,,,,,Location & Sensors,Location & Sensors,-1,,,,,
,7.3.4,C-1-6,Not testable,,,,,,,Not possible to reboot during CTS,,,,,,Location & Sensors,Location & Sensors,-1,,,,,
,7.3.4,C-1-7,Test Available,,,,android.net.wifi.cts.MulticastLockTest,testMulticastLock(),CtsNetTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.4,C-2-1,Test Available,,,,,,,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.4,C-3-1,Test Available,,,,"com.android.cts.verifier.net.
MultiNetworkConnectivityTestActivity","com.android.cts.verifier.net.
MultiNetworkConnectivityTestActivity.*",CtsVerifierNetTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.4,H-1-1,Test Available,,,,android.location.cts.ScanningSettingsTest,testWifiScanningSettings,CtsLocationTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.4,T-1-1,Test Available,,,,,,,,,,124075563,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.5,C-1-2,Test Available,,,,,,,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.5,C-1-3,Not testable,,,,android.net.wifi.cts.ConcurrencyTest,public void .*,CtsNetTestCases,,,,,,,Location & Sensors,Location & Sensors,-1,,,,,
,7.3.6,C-2-1,,,Yes,,,,,,,,,,,,,,,,,,
,7.3.8,C-1-2,Test Missing,,,,android.net.wifi.cts.ConcurrencyTest,testConcurrency,CtsNetTestCases,,,,123357018,,,Location & Sensors,Location & Sensors,0,"Test not needed, more of a recommendation. The language should be relaxed to non-MUST",,,,
,7.3.9,C-3-2,Test Available,,,,android.net.wifi.cts.ConcurrencyTest,testConcurrency(),CtsnetTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.9.,C-2-1,Test Available,,,,,,,Power not Testable via CTS,,,,,,Location & Sensors,Location & Sensors,1,Power not Testable via CTS,,,,
,7.3.9.,C-2-10,Test Available,,,,android.net.wifi.aware.cts.SingleDeviceTest,public void .*,CtsNetTestCases,Power not Testable via CTS,,,,,,Location & Sensors,Location & Sensors,1,Power not Testable via CTS,,,,
,7.3.9.,C-2-11,Not testable,,,,,,,Cannot measure power with CTS,,,,,,Location & Sensors,Location & Sensors,-1,,,,,
,7.3.9.,C-2-12,Not testable,,,,android.net.wifi.aware.cts.SingleDeviceTests,testAvailabilityStatusChange(),CtsnetTestCases,Cannot measure power with CTS,,,,,,Location & Sensors,Location & Sensors,-1,,,,,
,7.3.9.,C-2-13,Not testable,,,,android.net.wifi.aware.cts.SingleDeviceTest,testAttachDiscoveryAddressChanges(),CtsNetTestCases,"Reason: ""Not trivial to add tests""",,,,,,Location & Sensors,Location & Sensors,-1,,,,,
,7.3.9.,C-2-14,Not testable,,,,com.android.cts.verifier.wifiaware.testcase.DiscoveryWithRangingTestCase,com.android.cts.verifier.wifiaware.testcase.DiscoveryWithRangingTestCase,CtsVerifierWIfiTestCases,"Reason: ""Not trivial to add tests""",,,,,,Location & Sensors,Location & Sensors,-1,,,,,
,7.3.9.,C-2-15,Not testable,,,,android.net.wifi.cts.WifiManagerTest,"testAddPasspointConfigWithUserCredential()
testAddPasspointConfigWithCertCredential()
testAddPasspointConfigWithSimCredential()",CtsNetTestCases,"Reason: ""Not trivial to add tests""",,,,,,Location & Sensors,Location & Sensors,-1,,,,,
,7.3.9.,C-2-16,Not testable,,,,android.net.wifi.cts.WifiManagerTest,"testAddPasspointConfigWithUserCredential()
testAddPasspointConfigWithCertCredential()
testAddPasspointConfigWithSimCredential()",CtsNetTestCases,Cannot measure power with CTS,,,,,,Location & Sensors,Location & Sensors,-1,,,,,
,7.3.9.,C-2-17,Test Available,,,,android.net.wifi.cts.WifiManagerTest,"testAddPasspointConfigWithUserCredential()
testAddPasspointConfigWithCertCredential()
testAddPasspointConfigWithSimCredential()",CtsNetTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.9.,C-2-2,Test Available,,,,android.net.wifi.cts.rtt.cts.WifiRttTest,public void .*,CtsNetTestCases,,,,,,,Location & Sensors,Location & Sensors,1,,,,,
,7.3.9.,C-2-3,Test Available,,,,,,,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.9.,C-2-4,Test Available,,,,,,,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.9.,C-2-5,Test Available,,,,android.net.cts.ConnectivityManagerTest,android.net.cts.ConnectivityManagerTest.*,CtsContentTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.9.,C-2-6,Test Available,,,,android.net.cts.ConnectivityManagerTest,testSocketKeepAliveLimit,CtsNetTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.3.9.,C-2-7,Test Available,,,,android.net.cts.ConnectivityManagerTest,testKeepAliveSupported,CtsNetTestCases,Power not Testable via CTS,,,,,,Location & Sensors,Location & Sensors,1,Power not Testable via CTS,,,,
,7.3.9.,C-2-8,Test Available,,,,android.content.cts.AvailableIntentsTest,testEasyConnectIntent,CtsContentTestCases,,,,,,,Location & Sensors,Location & Sensors,1,Power not Testable via CTS,,,,
,7.3.9.,C-2-9,Not testable,,,,"android.bluetooth.cts.BasicAdapterTest
android.bluetooth.cts.BluetoothLeScanTest
android.bluetooth.cts.ScanRecordTest
android.car.cts.CarBluetoothTest","public void.*
testRequiredBluetoothProfilesExist","CtsBluetoothTestCases
CtsCarTestCases",Cannot measure power with CTS,,,,,,Location & Sensors,Location & Sensors,-1,,,,,
,7.3.9.,C-3-1,Test Available,,,,android.car.cts.CarBluetoothTest,testRequiredBluetoothProfilesExist(),CtsCarTestCases,,,,,,,Location & Sensors,Location & Sensors,2,,,,,
,7.4.1,C-1-2,Test Available,,,,,,,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,
,7.4.1,C-2-1,Test Available,,,,,,,"Devices will fail the telephony tests with NoClass
DefFoundError if all the Apis are not implmented
as no-ops",,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,1,,,,,
,7.4.1,C-3-1,Test Available,,,,,,,,,New in Q,,124392245,6796703,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,
,7.4.1.1,C-1-2,Test Available,,,,,,,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,
,7.4.1.1,C-1-3,Test Available,,,,,,,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,
,7.4.1.1,C-1-4,Test Available,,,,,,,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,
,7.4.1.1,C-1-5,Test Missing,,,,android.location.cts.ScanningSettingsTest,testBleScanningSettings,CtsLocationTestCases,No Traction,,,132189060,,,Connectivity (Wifi / Telephony / Modem),Connectivity,0,,,,,
,7.4.1.1,C-1-6,Test Available,,,,android.bluetooth.cts.HearingAidProfileTest,setup()?,,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,
,7.4.1.1,C-1-7,Test Available,,,,"android.bluetooth.cts.BasicAdapterTest
android.bluetooth.cts.BluetoothLeScanTest
android.bluetooth.cts.ScanRecordTest","android.bluetooth.cts.BasicAdapterTest.*
android.bluetooth.cts.BluetoothLeScanTest.*
android.bluetooth.cts.ScanRecordTest.*",CtsBluetoothTestCases,"This does not verify the "" hide blockingUI for secondary
users"" part of the requirement",,,132189060,,,Connectivity (Wifi / Telephony / Modem),Connectivity,1,,,,,
,7.4.1.2,C-1-2,Test Available,,,,"android.bluetooth.cts.BasicAdapterTest
android.bluetooth.cts.BluetoothLeScanTest
android.bluetooth.cts.ScanRecordTest",public void. *,CtsBluetoothTestCases,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,
,7.4.1.2,C-1-3,Test Missing,,,,android.ndef.cts.NdefTest,public void .*,CtsNdefTestCases,Test CL is pending merge.(go/ag/8521786),,New in Q,138585132,124533490,8521786,Connectivity (Wifi / Telephony / Modem),Connectivity,0,,,,,
,7.4.2,C-1-2,Not testable,,,,android.app.cts.SystemFeaturesTest,testNfcFeatures(),CtsAppTestCases,,,,,,,Identity & Auth,Security,-1,,,,,
,7.4.2,C-1-3,Test Available,,,,,,,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,
,7.4.2,C-1-4,Not testable,,,,,,,,,,,,,Identity & Auth,Security,-1,,,,,
,7.4.2,C-1-5,Test Available,,,,android.app.cts.SystemFeaturesTest,testNfcFeatures(),CtsAppTestCases,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,
,7.4.2,C-2-1,Test Available,,,,com.android.cts.verifier.nfc.hce.*,com.android.cts.verifier.nfc.hce.*,CtsVerifierNFCTestCases,,,,121037698,,,Setup Wizard & Settings,SUW/Settings,2,,,,,
,7.4.2,C-3-1,Not testable,,,,,,,FO commentend on the CL (Not Testable),,New in Q,,124108091,7208478,Connectivity (Wifi / Telephony / Modem),Connectivity,-1,,,,,
,7.4.2,C-3-2,Not testable,,,,com.android.cts.verifer.nfc.hcef.*,com.android.cts.verifer.nfc.hcef.*,CtsVerifierNfcTestCases,FO commentend on the CL (Not Testable),,New in Q,,124108091,7208478,Connectivity (Wifi / Telephony / Modem),Connectivity,-1,,,,,
,7.4.2.1,C-1-2,Not testable,,,,"com.android.cts.verifer.nfc.tech.MifareUltralightTagTester
com.android.cts.verifier.nfc.TagVerifierActivity","com.android.cts.verifer.nfc.tech.MifareUltralightTagTester.*
com.android.cts.verifier.nfc.TagVerifierActivity.*",CtsVerifierNfcTestCases,,,,,,,Identity & Auth,Security,-1,,,,,
,7.4.2.1,C-1-3,Test Available,,,,,,,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,
,7.4.2.1,C-1-4,Test Available,,,,com.android.cts.verifier.net.ConnectivityBackgroundTest,com.android.cts.verifier.net.ConnectivityBackgroundTest.*,CtsVerifierNetTestCases,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,
,7.4.2.3,C-1-2,Not testable,,,,com.android.cts.verifier.net.ConnectivityBackgroundTest,com.android.cts.verifier.net.ConnectivityBackgroundTest.*,CtsVerifierNetTestCases,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,-1,,,,,
,7.4.2.3,C-1-3,Test Available,,,,com.android.cts.verifier.net.ConnectivityBackgroundTest,com.android.cts.verifier.net.ConnectivityBackgroundTest.*,CtsVerifierNetTestCases,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,
,7.4.2.3,C-1-4,Test Available,,,,com.android.cts.verifier.net.ConnectivityBackgroundTest,com.android.cts.verifier.net.ConnectivityBackgroundTest.*,CtsVerifierNetTestCases,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,1,,,,,
,7.4.2.3,C-2-1,Test Available,,,,,,,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,
,7.4.2.4,C-1-2,Test Available,,,,"android.net.cts.ConnectivityManagerTest
com.android.cts.net.hostside.VpnTest
com.android.cts.verifier.net.ConnectivityBackgroundTestActivity",public void.*,CtsNetTestCases,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,
,7.4.2.4,C-2-1,Test Available,,,,,,,,,,,,,Connectivity (NFC / BT / USB),Connectivity,2,,,,,
,7.4.2.5,C-1-2,Not testable,,,,,,,"WifiRtttests are gated by the flag. Cannot just test
the feature flag standalone",,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,-1,,,,,
,7.4.2.5,C-1-3,Not testable,,,,,,,See bug for details,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,-1,,,,,
